id_contrato,sobrecosto,tfidf_demoras,valor_inicial,suma_impacto,tfidf_ejecucion,prop_tipo_regulatorio,prop_tipo_operacional,tfidf_desarrollo,tfidf_municipio,prop_tipo_social,prob_std,n_riesgos,tfidf_proceso,prop_asig_contratista,imp_promedio,tfidf_disenos,val_std,prop_asig_edu,tfidf_ley,tfidf_contrato,tfidf_obra,tfidf_otras,prop_cate_medio,tfidf_ejecucion contrato,tfidf_construccion,tfidf_precios,tfidf_calidad,tfidf_demora,prop_cate_bajo,tfidf_condiciones,prop_fuen_interno,anio_inicio,anio_fin,duracion,ipc_acumulado,trm_promedio
C-124,33.87178326743512,0.11329564302927425,5433903782,61.0,0.06030287676495542,0.0,0.5238095238095238,0.21196009546838768,0.06102317854716532,0.09523809523809523,0.85183541999992,21,0.0,0.6666666666666666,2.9047619047619047,0.09684589915282989,0.933138949631687,0.0,0.0,0.11343328031703771,0.2560535439957071,0.0,0.3333333333333333,0.0,0.0,0.08156807968204824,0.0,0.0,0.42857142857142855,0.2199122716111819,0.19047619047619047,2018,2019,1,7.1,3118.82
C-125,39.77539851049993,0.0,5433006534,30.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.17504098773290813,0.0,0.49792959773196915,11,0.0,0.6363636363636364,2.727272727272727,0.0,0.49792959773196915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,2019,2021,2,11.4,3572.51
C-126,14.123506387030268,0.0,5420012439,61.0,0.1567221989949192,0.04,0.4,0.0275433395909593,0.015859420386937814,0.16,0.7310266752998826,25,0.10802018519370961,0.56,2.44,0.10067779909095288,1.058300524425836,0.0,0.029125195380338996,0.05896074643266275,0.14972895558812424,0.05999024997997161,0.4,0.04128245403472904,0.02131334327901906,0.04239774120690854,0.0244904720480021,0.05662020395664946,0.44,0.057153384119978716,0.4,2020,2021,1,7.32,3718.23
C-127,38.54045915779127,0.07442207924073692,5286161111,75.0,0.19805993209669565,0.09523809523809523,0.6666666666666666,0.0,0.04008514103393466,0.047619047619047616,0.4517539514526257,21,0.054604824796344785,0.0,3.5714285714285716,0.0,3.9869401312256154,0.0,0.0,0.2235374728605408,0.25229616027064933,0.0,0.0,0.20868517913453896,0.0,0.0,0.06190037227592208,0.07155459675064033,0.0,0.04815227389820858,0.38095238095238093,2019,2019,0,3.8,3281.09
C-128,30.38033015244244,0.0,5217123300,35.0,0.0,0.06666666666666667,0.7333333333333333,0.0,0.10882832684576169,0.0,0.8793937305515279,15,0.0,0.6666666666666666,2.3333333333333335,0.34542865244325877,1.586050300449376,0.0,0.0,0.20229615040436028,0.2283220854715284,0.0,0.26666666666666666,0.0,0.1462534841724351,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,2019,2021,2,11.4,3572.51
C-129,2.573985323689798,0.0,5186894182,69.0,0.08866080595871208,0.037037037037037035,0.8518518518518519,0.0,0.04485991782151809,0.0,1.093690597054326,27,0.0,0.8148148148148148,2.5555555555555554,0.0,2.0353528391161606,0.0,0.1647669132188177,0.291858391194762,0.42352295855131755,0.0,0.07407407407407407,0.058385724392356515,0.0,0.05996307367974197,0.06927368949677543,0.08007788540068188,0.5185185185185185,0.0,0.18518518518518517,2022,2022,0,13.12,4255.44
C-130,20.33870272325789,0.047507104619247516,5158837234,191.0,0.22757570360553794,0.0,0.42592592592592593,0.04443953077666243,0.02558822607759177,0.1111111111111111,1.082977149423218,54,0.10457046420018618,0.9444444444444444,3.537037037037037,0.0812188031239608,2.4826558857227035,0.05555555555555555,0.1409752813967831,0.11891204664272738,0.2684207922185946,0.04839533985122989,0.6851851851851852,0.0,0.06877560881632731,0.13681243837576043,0.07902782323966363,0.27405993612390334,0.2962962962962963,0.06147571089319125,0.018518518518518517,2019,2019,0,3.8,3281.09
C-131,12.22606376205012,0.0,5156747554,24.0,0.36347870137427724,0.1,0.4,0.0,0.09195508938366442,0.1,0.66332495807108,10,0.0,0.7,2.4,0.0,0.9797958971132712,0.0,0.0,0.17093123758824588,0.2893829904353169,0.0,0.3,0.23936131700418944,0.12357768055011112,0.0,0.0,0.0,0.7,0.0,0.4,2019,2020,1,5.47,3487.23
C-132,25.300500514559097,0.17401317529785998,5138907257,29.0,0.1852409286869759,0.1111111111111111,0.4444444444444444,0.3255539953938152,0.09372679109131059,0.0,1.0999438818457405,9,0.12767661218734297,0.2222222222222222,3.2222222222222223,0.0,2.1081851067789197,0.0,0.17212552768668474,0.26133686298050773,0.1966390279697268,0.0,0.1111111111111111,0.0,0.12595865575360518,0.0,0.0,0.0,0.2222222222222222,0.11258930366262859,0.3333333333333333,2018,2020,2,8.83,3310.33
C-133,114.65999578679866,0.42490583069635807,5138653073,56.0,0.22616089427704472,0.3684210526315789,0.2631578947368421,0.0,0.11443116292484294,0.10526315789473684,0.911605688194146,19,0.1558805443010237,0.631578947368421,2.9473684210526314,0.0,8.826113358002505,0.0,0.0,0.21271101391458558,0.4801536974644741,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,2018,2019,1,7.1,3118.82
C-134,23.595827421536423,0.0,5115888841,37.0,0.0,0.15384615384615385,0.46153846153846156,0.0,0.14750768315124668,0.0,0.49851851526214314,13,0.0,0.46153846153846156,2.8461538461538463,0.0,0.49851851526214314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19716964503406922,0.22778466696402871,0.0,0.7692307692307693,0.0,0.0,2019,2021,2,11.4,3572.51
C-135,33.60655147764339,0.0,5026207795,22.0,0.0,0.125,0.625,0.0,0.18466462842853193,0.0,0.4841229182759271,8,0.0,0.625,2.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851632537913246,0.0,0.75,0.0,0.125,2019,2021,2,11.4,3572.51
C-136,47.42711975361138,0.0,5026207795,22.0,0.0,0.125,0.625,0.0,0.18466462842853193,0.0,0.4841229182759271,8,0.0,0.625,2.75,0.0,0.9921567416492215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851632537913246,0.0,0.75,0.0,0.125,2019,2021,2,11.4,3572.51
C-137,49.877880604698426,0.0618018823374841,5020474827,53.0,0.3289474506514439,0.07692307692307693,0.5384615384615384,0.11562256526488339,0.03328766402302623,0.038461538461538464,0.7297563831157797,26,0.1360354746152569,0.0,2.0384615384615383,0.0,1.2808327542574394,0.0,0.0,0.46407721796704576,0.10475639602065025,0.0,0.19230769230769232,0.30327007497705677,0.044735015086916276,0.13348423809294918,0.0,0.0,0.6153846153846154,0.15994721975520695,0.07692307692307693,2019,2020,1,5.47,3487.23
C-138,13.807641549689102,0.0537783322129832,4994201432,180.0,0.08587236154950129,0.38095238095238093,0.0,0.0,0.028966028002980548,0.07142857142857142,0.9310102283817693,42,0.07891626888925107,0.7857142857142857,4.285714285714286,0.0,0.8401085125893976,0.0,0.05319495948754984,0.215374659423465,0.1519269870527458,0.05478381991364747,0.4523809523809524,0.03769963499380463,0.03892720434888514,0.15487251477032815,0.04472998898073934,0.2068250129359799,0.14285714285714285,0.06959087972083858,0.047619047619047616,2022,2022,0,13.12,4255.44
C-139,17.133265328079965,0.0,4947763837,134.0,0.28463672652258754,0.08108108108108109,0.5675675675675675,0.0833730646641918,0.04800610605297758,0.05405405405405406,0.5128017827300074,37,0.06539493045461492,0.6486486486486487,3.6216216216216215,0.0,0.9524870371192485,0.0,0.08816130628543183,0.17847284308954775,0.15107538497193307,0.0,0.02702702702702703,0.062480526342269076,0.06451500703259073,0.0,0.0,0.17138807406371784,0.02702702702702703,0.0,0.7567567567567568,2021,2022,1,19.48,3999.26
C-140,49.994329681272575,0.0,4928558930,30.0,0.19204153225144782,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,0.816496580927726,12,0.0,0.75,2.5,0.12336681673128395,1.3228756555322954,0.0,0.07137785436694158,0.14449659538001658,0.04077161618591767,0.1470196258115881,0.5833333333333334,0.15175793433423582,0.0,0.0,0.0,0.0,0.25,0.1400672467607745,0.0,2019,2019,0,3.8,3281.09
C-141,50.0,0.0,4925691208,78.0,0.18135953446315384,0.15384615384615385,0.7307692307692307,0.05312209839886685,0.030587637623305464,0.038461538461538464,1.402132779504476,26,0.041667125280679916,0.7692307692307693,3.0,0.0,1.825201618108411,0.0,0.0,0.28429001531595505,0.19251880684608189,0.0,0.6153846153846154,0.039810179483453015,0.0,0.0,0.047234114863678164,0.0,0.15384615384615385,0.03674339834527911,0.5769230769230769,2018,2020,2,8.83,3310.33
C-142,31.29424239099776,0.0,4922976897,31.0,0.22980556445830744,0.07692307692307693,0.46153846153846156,0.0,0.058137632661088234,0.07692307692307693,0.6343239424027171,13,0.0,0.6923076923076923,2.3846153846153846,0.09226643783113074,1.0986812966989,0.0,0.0,0.054034733519469635,0.36591866984329,0.0,0.38461538461538464,0.07566683048505622,0.0,0.0,0.0,0.0,0.6153846153846154,0.06983782866873874,0.46153846153846156,2021,2022,1,19.48,3999.26
C-144,4.196638275135099,0.0,4897734723,26.0,0.2112519656483024,0.1,0.5,0.0,0.05344382851104567,0.0,0.7483314773547883,10,0.0,0.7,2.6,0.0,1.42828568570857,0.0,0.09814746751650251,0.1986887253348669,0.0,0.20215799531393902,0.5,0.20867336322369678,0.0,0.0,0.0,0.0,0.3,0.19259818992185973,0.2,2018,2019,1,7.1,3118.82
C-145,16.21608450713943,0.04605062804860027,4816491704,199.0,0.22059866968594738,0.0,0.45614035087719296,0.04307710012748869,0.02480374021878955,0.10526315789473684,1.1098484669427866,57,0.10136453463849338,0.9298245614035088,3.491228070175439,0.07872879063437344,2.567404649814276,0.07017543859649122,0.13665325007030169,0.11526643171226758,0.26019152634195847,0.046911631694592,0.6842105263157895,0.0,0.0666670807619277,0.13261803181984747,0.07660498198464873,0.26565778492743103,0.2982456140350877,0.0595909836866517,0.017543859649122806,2018,2019,1,7.1,3118.82
C-146,18.560651468165933,0.0,4753396838,32.0,0.21558212130012652,0.0,0.7,0.0,0.10907859612528055,0.0,0.8,10,0.2971783297661283,0.2,3.2,0.0,1.4696938456699067,0.0,0.0,0.2027613648689995,0.0,0.0,0.1,0.14196710916445185,0.0,0.14580249394049544,0.0,0.0,0.3,0.0,0.8,2022,2022,0,13.12,4255.44
C-147,1.8140021378267663,0.20310476019984428,4745075775,100.0,0.2522445023203479,0.06896551724137931,0.4827586206896552,0.0,0.03646535651934943,0.06896551724137931,0.814552538690877,29,0.04967387796364889,0.896551724137931,3.4482758620689653,0.05787178452717538,0.9367639798073188,0.0,0.0,0.1694595851280934,0.2677654128521334,0.06896739602811366,0.3103448275862069,0.1423803046683139,0.04900548962866441,0.04874228411267771,0.0,0.06509304479935524,0.06896551724137931,0.04380400790979045,0.20689655172413793,2020,2020,0,1.61,3693.36
C-148,40.4243167436883,0.0,4742487328,43.0,0.2769353892034657,0.0625,0.1875,0.24335178802056065,0.07006082714453855,0.25,0.46351240544347894,16,0.0,0.375,2.6875,0.1111889606825309,0.8569568250501305,0.0,0.1286639252449273,0.1953494467332807,0.14698777999382878,0.0,0.4375,0.0911850119885737,0.0941541634506029,0.09364846714267709,0.0,0.12506315569901066,0.0625,0.08416056551585803,0.375,2021,2022,1,19.48,3999.26
C-149,46.10561477773964,0.0,4732857832,84.0,0.20366739023360056,0.14285714285714285,0.42857142857142855,0.07158756230813668,0.041220028579740636,0.14285714285714285,0.7939681905015746,21,0.0,0.0,4.0,0.0,4.400577162723018,0.0,0.0,0.3064883323275676,0.04323985841416486,0.0,0.0,0.160945093859315,0.05539525390313581,0.11019545870066037,0.0,0.07358044519729351,0.0,0.14854667253758916,0.0,2019,2020,1,5.47,3487.23
C-150,8.563765847849018,0.0,4670567985,61.0,0.1555545998808511,0.04,0.4,0.02733813841900584,0.01574126580952519,0.16,0.7310266752998826,25,0.10721542190336211,0.56,2.44,0.09992773745463847,1.058300524425836,0.0,0.028908209193690054,0.05852148182470633,0.14861345697327452,0.0595433154475407,0.4,0.04097489481806013,0.021154556324203433,0.04208187296750692,0.024308015104124715,0.056198376669882755,0.44,0.056727584577269105,0.4,2020,2020,0,1.61,3693.36
C-151,24.224216104371752,0.0,4664009746,14.0,0.13025442559346206,0.0,0.6,0.4578345506066277,0.1318102799727049,0.2,0.0,5,0.0,0.6,2.8,0.0,0.39999999999999997,0.0,0.0,0.0,0.13826913856999204,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2018,2019,1,7.1,3118.82
C-152,24.224216104371752,0.0,4664009746,58.0,0.25442855432221956,0.10526315789473684,0.47368421052631576,0.22357432827882015,0.06436690888901671,0.05263157894736842,1.190916684103659,19,0.26304588372970333,0.47368421052631576,3.0526315789473686,0.0,1.1040093138633176,0.0,0.2364145412230999,0.23929758472039556,0.40512577833870755,0.0,0.3157894736842105,0.0,0.1730043080377469,0.1720751123800759,0.0,0.0,0.3684210526315789,0.0,0.47368421052631576,2018,2019,1,7.1,3118.82
C-153,19.98196504570716,0.0,4568822225,69.0,0.16266212288000514,0.037037037037037035,0.8518518518518519,0.07146814742587261,0.041151269640323423,0.0,1.093690597054326,27,0.0,0.8148148148148148,2.5555555555555554,0.0,2.0353528391161606,0.0,0.15114534316910802,0.30597708055505063,0.3885095718533128,0.0,0.07407407407407407,0.16067662209111225,0.055302849335784325,0.05500582108231197,0.06354671194012848,0.07345770599628046,0.5555555555555556,0.0,0.0,2018,2019,1,7.1,3118.82
C-154,8.760748940575024,0.0,4560645736,26.0,0.2112519656483024,0.1,0.5,0.0,0.05344382851104567,0.0,1.0,10,0.0,0.7,2.6,0.0,1.7435595774162693,0.0,0.09814746751650251,0.1986887253348669,0.0,0.20215799531393902,0.5,0.20867336322369678,0.0,0.0,0.0,0.0,0.3,0.19259818992185973,0.2,2018,2019,1,7.1,3118.82
C-155,34.21019548396663,0.0,4517846426,114.0,0.27394796557178885,0.075,0.575,0.0,0.034652525120980285,0.075,0.8656644846590392,40,0.28322640472391497,0.725,2.85,0.10998951654619288,1.208045942834957,0.0,0.0,0.25765616864439395,0.2181032374141901,0.0,0.5,0.0902013592295207,0.0,0.13895736001694714,0.053511205148898865,0.12371404452957176,0.25,0.12487903281747871,0.175,2020,2022,2,21.4,3897.3
C-156,8.777013708184295,0.0,4512253896,20.0,0.0351879649541142,0.125,0.375,0.0,0.07121655162409048,0.25,0.5994789404140899,8,0.04850634454224835,0.625,2.5,0.0,0.4841229182759271,0.0,0.0,0.09928596710196481,0.07470624633395416,0.0673463883043214,0.75,0.04634460067271547,0.0,0.0,0.0,0.0,0.25,0.04277443974796101,0.375,2019,2020,1,5.47,3487.23
C-157,38.85862812762607,0.26981114268396317,4491856777,31.0,0.14361000698745988,0.25,0.5833333333333334,0.0,0.14532539022497,0.0,0.7453559924999298,12,0.0,0.6666666666666666,2.8181818181818183,0.0,4.714045207910317,0.0,0.0,0.27013892293123876,0.3048930102100623,0.0,0.0,0.0,0.19530158438660547,0.0,0.0,0.0,0.9166666666666666,0.0,0.75,2019,2020,1,5.47,3487.23
C-158,1.0186412688885262,0.0,4454623368,44.0,0.09477410827357115,0.13333333333333333,0.4666666666666667,0.0,0.09590615972383429,0.06666666666666667,0.7118052168020874,15,0.0,0.6666666666666666,2.933333333333333,0.0,1.3498971154211061,0.0,0.0,0.44568926754920896,0.30181702272349337,0.0,0.0,0.0,0.0,0.2563904884864885,0.0,0.0,0.4666666666666667,0.0,0.4666666666666667,2023,2023,0,9.28,4325.05
C-159,49.81079398547597,0.0,4446523289,24.0,0.3662863220873941,0.1,0.4,0.0,0.0926653786321237,0.1,0.66332495807108,10,0.0,0.7,2.4,0.0,0.9797958971132712,0.0,0.0,0.17225156277196907,0.2916182732040128,0.0,0.3,0.2412102170607787,0.0,0.0,0.0,0.0,0.7,0.0,0.4,2019,2020,1,5.47,3487.23
C-160,49.873485897221634,0.0726454583272365,4441368493,75.0,0.23199816006564972,0.14285714285714285,0.6666666666666666,0.0,0.03912821937025558,0.047619047619047616,0.4714045207910318,21,0.05330128591781651,0.7142857142857143,3.5714285714285716,0.0,0.7499055118106486,0.0,0.0,0.21820113513272194,0.20522774047757342,0.0,0.2857142857142857,0.2037033987627664,0.05258408888775552,0.0,0.060422672417750574,0.06984642903561239,0.047619047619047616,0.04700277179193941,0.14285714285714285,2019,2020,1,5.47,3487.23
C-161,31.1898497348048,0.0,4404666158,57.0,0.23347061280041478,0.03333333333333333,0.6666666666666666,0.031562758396268896,0.018173796693197054,0.06666666666666667,0.48989794855663565,30,0.0742701878092162,0.4666666666666667,1.9,0.028842445177008146,1.0376254944182255,0.0,0.06675091101410986,0.2533684851975033,0.057193002256763804,0.0,0.4,0.18922732566982048,0.0,0.04858487322649972,0.05612876751629557,0.0,0.26666666666666666,0.06549381742728647,0.23333333333333334,2019,2020,1,5.47,3487.23
C-162,49.44655931748894,0.0,4348445418,9.0,0.0,0.25,0.5,0.0,0.0,0.0,0.5,4,0.0,0.75,2.25,0.0,0.82915619758885,0.0,0.0,0.19182354437858343,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.2479246024617612,0.75,2020,2021,1,7.32,3718.23
C-163,49.98509775280731,0.0,4205063786,14.0,0.11806344449962086,0.16666666666666666,0.5,0.20749208255027457,0.0,0.16666666666666666,0.9574271077563381,6,0.16274956861560821,0.5,2.3333333333333335,0.0,1.3437096247164249,0.0,0.0,0.33312649031621416,0.2506560632115371,0.0,0.16666666666666666,0.0,0.0,0.0,0.18449393295601668,0.0,0.5,0.14351775386190133,0.3333333333333333,2021,2023,2,30.56,4107.86
C-164,17.713325030057657,0.0,4184786988,18.0,0.3281167936325377,0.0,0.0,0.0,0.11067868707825787,0.0,1.1110243021644486,8,0.0,0.5,2.25,0.0,1.3169567191065923,0.0,0.0,0.10286785148995585,0.11610207279384767,0.0,0.25,0.14404964684887053,0.14874016791388622,0.0,0.0,0.0,0.25,0.13295276796892605,0.25,2018,2019,1,7.1,3118.82
C-165,16.93946190233671,0.08994505263964563,4148221396,66.0,0.09574852624375847,0.0,0.8636363636363636,0.0,0.04844610842841551,0.0,0.6314747267931731,22,0.13198862194641436,0.09090909090909091,3.0,0.0,1.1826919846597899,0.0,0.08896935316481198,0.36021728978818235,0.05082002466615337,0.0,0.13636363636363635,0.06305319474363602,0.06510632256887706,0.06475664045457544,0.0,0.0864794700310127,0.22727272727272727,0.0,0.5454545454545454,2022,2022,0,13.12,4255.44
C-167,19.5384178149294,0.07414549098082086,4113528601,75.0,0.23678861529414258,0.14285714285714285,0.6666666666666666,0.0,0.039936165360046245,0.047619047619047616,0.5753831415997415,21,0.05440188699042046,0.7142857142857143,3.5714285714285716,0.0,0.6529194857524804,0.0,0.0,0.22270670004049462,0.20946542194075554,0.0,0.23809523809523808,0.20790960458521227,0.0,0.0,0.06167032070479395,0.07128866543554988,0.0,0.047973316876523855,0.0,2018,2019,1,7.1,3118.82
C-168,49.90581609679562,0.0,4108490271,51.0,0.14402425202219046,0.058823529411764705,0.058823529411764705,0.0,0.07287229165308762,0.058823529411764705,0.4991341984846218,17,0.0,0.5294117647058824,3.0,0.3469525568722623,0.6960093862470137,0.0,0.0,0.13545907117966077,0.38221559784943054,0.0,0.4117647058823529,0.0,0.09793246724264044,0.09740647789394159,0.11253102435406152,0.0,0.058823529411764705,0.0,0.7647058823529411,2018,2019,1,7.1,3118.82
C-169,27.530431473353705,0.047663768348555555,4103658441,190.0,0.20295660253297848,0.0,0.42592592592592593,0.04458607859674049,0.025672608128567545,0.1111111111111111,1.0786937688304221,54,0.10491530523035152,0.9259259259259259,3.5185185185185186,0.08148663760238911,2.572741461604311,0.07407407407407407,0.14144017424809194,0.1193041817735885,0.26930596092482945,0.04855493270545641,0.6666666666666666,0.0,0.0690024094906465,0.13726360345903493,0.07928843254446236,0.2749637009816273,0.3148148148148148,0.061678438763213626,0.018518518518518517,2019,2019,0,3.8,3281.09
C-170,0.0490416137167122,0.0,4078169229,41.0,0.20443770159140115,0.14285714285714285,0.2857142857142857,0.0,0.06895988514008554,0.07142857142857142,0.8949974347244049,14,0.0,0.5,2.9285714285714284,0.0,1.3324827218698307,0.0,0.0,0.32046618055465964,0.0,0.0,0.14285714285714285,0.17950424536829185,0.09267461663875821,0.2765306006613786,0.10648939861936471,0.0,0.42857142857142855,0.16567611796317847,0.0,2021,2022,1,19.48,3999.26
C-171,9.992856571248709,0.0,4073930183,24.0,0.36395713292870785,0.1,0.4,0.0,0.0920761259566061,0.1,0.66332495807108,10,0.0,0.6,2.4,0.0,0.9797958971132712,0.0,0.0,0.17115622710590098,0.2897638929570225,0.0,0.3,0.23967637812477752,0.0,0.0,0.0,0.0,0.7,0.0,0.4,2018,2019,1,7.1,3118.82
C-172,17.22823281435061,0.28855205420980684,4035754813,99.0,0.23037760102733115,0.10714285714285714,0.5,0.0,0.0,0.07142857142857142,0.5624291338579864,28,0.052928964513958496,0.7142857142857143,3.5357142857142856,0.06166407285213117,0.9656075596139838,0.0,0.0,0.1444513009329965,0.24455301456927442,0.07348677024297309,0.21428571428571427,0.15171036372055802,0.0,0.05193632411822457,0.0,0.0,0.03571428571428571,0.04667444691801844,0.21428571428571427,2019,2020,1,5.47,3487.23
C-173,37.78308894379186,0.0,3970030090,30.0,0.19204153225144782,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,0.816496580927726,12,0.0,0.75,2.5,0.12336681673128395,1.3228756555322954,0.0,0.07137785436694158,0.14449659538001658,0.04077161618591767,0.1470196258115881,0.5833333333333334,0.15175793433423582,0.0,0.0,0.0,0.0,0.25,0.1400672467607745,0.3333333333333333,2019,2019,0,3.8,3281.09
C-174,3.8798011038908697,0.0,3965739116,66.0,0.06896447799960911,0.0,0.8421052631578947,0.0,0.06978824029880944,0.05263157894736842,0.6402907926629705,19,0.0,0.631578947368421,3.473684210526316,0.0,1.81712384227706,0.0,0.0,0.06486313244506806,0.21962383822635542,0.0,0.5789473684210527,0.0,0.0,0.09328410746686104,0.0,0.0,0.0,0.08383312057945416,0.10526315789473684,2020,2021,1,7.32,3718.23
C-175,8.748551846548086,0.0,3931707819,92.0,0.09905987178925195,0.21875,0.28125,0.0,0.10024311554184102,0.09375,0.75,32,0.0,0.75,2.875,0.07954464917807512,1.0532687216470449,0.0,0.09204624930980033,0.23292185231555468,0.10515514599022747,0.0,0.34375,0.06523381228141334,0.06735794501863739,0.06699616957656397,0.23219649513838148,0.17894051323287088,0.21875,0.12041703812128757,0.09375,2019,2019,0,3.8,3281.09
C-176,1.054493546108687,0.0,3921314564,66.0,0.12991151480319352,0.0,0.8421052631578947,0.0,0.0,0.05263157894736842,0.6402907926629705,19,0.0,0.631578947368421,3.473684210526316,0.0,1.81712384227706,0.0,0.0,0.06109281209136913,0.2758102561247939,0.0,0.5789473684210527,0.0,0.0,0.0878617518728446,0.0,0.0,0.0,0.1579202511359166,0.10526315789473684,2022,2022,0,13.12,4255.44
C-177,1.020766576818899,0.0,3911411963,24.0,0.35425699172818415,0.1,0.4,0.0,0.0896221242564904,0.1,0.66332495807108,10,0.0,0.7,2.4,0.0,0.9797958971132712,0.0,0.0,0.16659459217676398,0.28204114095631605,0.0,0.3,0.2332885524719805,0.0,0.0,0.0,0.0,0.7,0.0,0.4,2019,2020,1,5.47,3487.23
C-178,15.733992095018914,0.0,3885847122,14.0,0.17255418259049737,0.0,0.8,0.0,0.1746152962871484,0.0,1.16619037896906,5,0.0,0.6,2.8,0.2771205266159023,0.8944271909999159,0.0,0.0,0.16229231517392656,0.0,0.0,0.4,0.2272639152901175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,2020,1,5.47,3487.23
C-179,9.754822816853297,0.0,3851640507,104.0,0.079500171921043,0.03125,0.46875,0.0,0.20112445068654977,0.0,0.764827390657526,32,0.054795193973262345,0.46875,3.25,0.06383829466799452,1.107061848994897,0.0,0.0,0.44863358618471844,0.12658787105626723,0.0,0.375,0.05235317992810184,0.0,0.10753510787333935,0.0,0.07180405803430695,0.21875,0.1932805900098862,0.625,2020,2021,1,7.32,3718.23
C-180,18.054827621681945,0.0,3821403657,43.0,0.16912696550613363,0.05555555555555555,0.3333333333333333,0.03302603428088645,0.05704904733621177,0.16666666666666666,0.7637626158259734,18,0.05180894390026878,0.6111111111111112,2.388888888888889,0.09053881519490979,1.11665284679121,0.0,0.03492276954622879,0.053022972027807216,0.17953355306695723,0.03596586473863546,0.3333333333333333,0.049500015698807825,0.025555913561194576,0.05083730859532801,0.029365472067805938,0.0,0.5,0.06853016559526605,0.3888888888888889,2018,2019,1,7.1,3118.82
C-181,10.984742283873578,0.0,3810496179,26.0,0.21070919275338532,0.1,0.5,0.0,0.053306514467943766,0.0,0.7483314773547883,10,0.0,0.7,2.6,0.0,1.42828568570857,0.0,0.09789529573239991,0.19817823136475665,0.0,0.20163858769559828,0.5,0.2081372155712883,0.07163818185934669,0.0,0.0,0.0,0.3,0.1921033444572087,0.2,2019,2019,0,3.8,3281.09
C-182,47.89999997201735,0.0,3791635259,50.0,0.21367304216552446,0.1111111111111111,0.5555555555555556,0.15020894805053625,0.04324506193495666,0.0,0.6009252125773316,18,0.0,0.5,2.7777777777777777,0.2058942359307131,1.0437941237808852,0.0,0.0,0.08038632777878245,0.13609236234967326,0.08178993975133277,0.16666666666666666,0.0,0.1743500382084523,0.11560907647704018,0.06677999288072775,0.07719526209456753,0.2222222222222222,0.05194812874112592,0.3888888888888889,2019,2020,1,5.47,3487.23
C-183,21.52196201155872,0.0,3754392683,87.0,0.04424067674175634,0.03571428571428571,0.5,0.0,0.08953823965587447,0.0,0.7985957062499248,28,0.0609854395278679,0.4642857142857143,3.107142857142857,0.0,1.0708331678974965,0.0,0.0,0.4577063227352889,0.04696285930374693,0.0,0.42857142857142855,0.05826754970800505,0.060164848141502664,0.11968341277398054,0.0,0.07991580504749203,0.25,0.21511561287127173,0.7142857142857143,2019,2020,1,5.47,3487.23
C-184,8.895247374537183,0.0,3731033034,46.0,0.09601493299194079,0.07692307692307693,0.46153846153846156,0.0,0.09716180576257867,0.07692307692307693,0.4213250442347432,13,0.0,0.5384615384615384,3.5384615384615383,0.0,1.1766968108291043,0.0,0.0,0.0,0.5096142420560307,0.0,0.38461538461538464,0.0,0.1305749434281221,0.25974726663469944,0.0,0.5203205216381595,0.07692307692307693,0.0,0.15384615384615385,2020,2021,1,7.32,3718.23
C-185,14.766304338039332,0.1203183522984688,3725642777,57.0,0.19212237762776918,0.05263157894736842,0.3684210526315789,0.0,0.1296114854639743,0.10526315789473684,0.9874559494365115,19,0.35311899984898737,0.6842105263157895,3.0,0.20569791920279476,1.4239736061545982,0.0,0.2380263430549683,0.18069678169393238,0.2719252010934486,0.0,0.2631578947368421,0.0,0.0,0.1732482677194991,0.0,0.0,0.3684210526315789,0.0,0.5789473684210527,2020,2020,0,1.61,3693.36
C-186,5.657900188976503,0.0,3668819086,32.0,0.22198435194338811,0.0,0.1111111111111111,0.0,0.11231794791579851,0.0,0.7856742013183862,9,0.0,0.3333333333333333,3.5555555555555554,0.0,1.247219128924647,0.0,0.0,0.3131742783781716,0.11782165933857851,0.0,0.3333333333333333,0.0,0.30188631386504444,0.4503973511428426,0.0,0.0,0.2222222222222222,0.0,0.5555555555555556,2020,2021,1,7.32,3718.23
C-187,30.478509745049365,0.0,3572195964,25.0,0.0,0.0,1.0,0.0,0.12506287177087255,0.0,0.7453559924999298,6,0.0,1.0,4.166666666666667,0.0,0.9574271077563381,0.0,0.0,0.11623691299425207,0.0,0.0,0.16666666666666666,0.0,0.1680709542013227,0.0,0.19312488669952016,0.0,0.0,0.0,0.0,2019,2020,1,5.47,3487.23
